GAME_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,START_POSITION,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS
42300404,1610612738,BOS,201950,Jrue Holiday,G,28:33,10.0,3.0,2.0,0.0,1.0,5.0,4.0,10.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,-38.0
42300404,1610612738,BOS,1630214,Xavier Tillman,,7:26,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-13.0
42300404,1610612738,BOS,1630573,Sam Hauser,,19:52,14.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,0.714,4.0,6.0,0.667,0.0,0.0,0.0,1.0,3.0,2.0,-20.0
42300404,1610612738,BOS,1630202,Payton Pritchard,,21:40,11.0,3.0,3.0,0.0,0.0,2.0,5.0,14.0,0.357,1.0,6.0,0.167,0.0,0.0,0.0,0.0,3.0,2.0,-6.0
42300404,1610612738,BOS,1629004,Svi Mykhailiuk,,9:53,3.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.143,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,-9.0
42300404,1610612738,BOS,1628436,Luke Kornet,,9:53,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0
42300404,1610612738,BOS,1629052,Oshae Brissett,,15:18,7.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,-2.0
42300404,1610612738,BOS,1630531,Jaden Springer,,8:01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
42300404,1610612738,BOS,1629674,Neemias Queta,,5:25,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
42300404,1610612738,BOS,1641775,Jordan Walsh,,5:25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
42300404,1610612738,BOS,204001,Kristaps Porziņģis,,,,,,,,,,,,,,,,,,,,,
42300404,1610612742,DAL,1627884,Derrick Jones Jr.,F,16:45,5.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,3.0,16.0
42300404,1610612742,DAL,1629023,P.J. Washington,F,13:45,6.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,4.0,11.0
42300404,1610612742,DAL,1629655,Daniel Gafford,C,9:53,7.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,5.0,6.0,0.833,1.0,3.0,1.0,12.0
42300404,1610612742,DAL,202681,Kyrie Irving,G,30:40,21.0,4.0,6.0,0.0,0.0,1.0,10.0,18.0,0.556,1.0,6.0,0.167,0.0,0.0,0.0,1.0,3.0,1.0,28.0
42300404,1610612742,DAL,1629029,Luka Dončić,G,32:32,29.0,5.0,5.0,3.0,0.0,1.0,12.0,26.0,0.462,0.0,8.0,0.0,5.0,7.0,0.714,0.0,5.0,3.0,30.0
42300404,1610612742,DAL,1641726,Dereck Lively II,,22:21,11.0,12.0,0.0,1.0,0.0,0.0,4.0,5.0,0.8,1.0,1.0,1.0,2.0,4.0,0.5,7.0,5.0,0.0,20.0
42300404,1610612742,DAL,1630182,Josh Green,,18:15,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,0.333,2.0,3.0,0.0,16.0
42300404,1610612742,DAL,1628467,Maxi Kleber,,23:13,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,25.0
42300404,1610612742,DAL,203957,Dante Exum,,13:37,10.0,2.0,0.0,1.0,0.0,1.0,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,15.0
42300404,1610612742,DAL,1630702,Jaden Hardy,,13:29,5.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,2.0,3.0
42300404,1610612742,DAL,203939,Dwight Powell,,8:04,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0
42300404,1610612742,DAL,203501,Tim Hardaway Jr.,,12:00,15.0,3.0,1.0,0.0,0.0,0.0,5.0,7.0,0.714,5.0,7.0,0.714,0.0,0.0,0.0,0.0,3.0,0.0,6.0
42300404,1610612742,DAL,202693,Markieff Morris,,12:00,3.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,1.0,6.0
42300404,1610612742,DAL,1630639,A.J. Lawson,,8:01,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
42300404,1610612742,DAL,1641765,Olivier-Maxence Prosper,,5:25,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.0
42300405,1610612742,DAL,1627884,Derrick Jones Jr.,F,22:20,10.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,0.5,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,-8.0
42300405,1610612742,DAL,1629023,P.J. Washington,F,34:29,4.0,6.0,3.0,0.0,2.0,4.0,2.0,7.0,0.286,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,-26.0
42300405,1610612742,DAL,1629655,Daniel Gafford,C,10:54,6.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-7.0
42300405,1610612742,DAL,202681,Kyrie Irving,G,41:07,15.0,3.0,9.0,1.0,0.0,1.0,5.0,16.0,0.313,3.0,9.0,0.333,2.0,2.0,1.0,1.0,2.0,2.0,-11.0
42300405,1610612742,DAL,1629029,Luka Dončić,G,43:23,28.0,12.0,5.0,3.0,0.0,7.0,12.0,25.0,0.48,2.0,9.0,0.222,2.0,5.0,0.4,0.0,12.0,3.0,-19.0
42300405,1610612742,DAL,1641726,Dereck Lively II,,24:05,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,-6.0
42300405,1610612742,DAL,1630182,Josh Green,,22:22,14.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,0.625,4.0,6.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,-8.0
42300405,1610612742,DAL,1628467,Maxi Kleber,,13:26,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-12.0
42300405,1610612742,DAL,203957,Dante Exum,,8:49,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,-6.0
42300405,1610612742,DAL,203501,Tim Hardaway Jr.,,8:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
42300405,1610612742,DAL,1630702,Jaden Hardy,,2:37,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0
42300405,1610612742,DAL,203939,Dwight Powell,,2:37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
42300405,1610612742,DAL,1630639,A.J. Lawson,,2:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
42300405,1610612742,DAL,1641765,Olivier-Maxence Prosper,,2:37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
42300405,1610612742,DAL,202693,Markieff Morris,,,,,,,,,,,,,,,,,,,,,
42300405,1610612738,BOS,1627759,Jaylen Brown,F,44:15,21.0,8.0,6.0,2.0,0.0,1.0,7.0,23.0,0.304,2.0,9.0,0.222,5.0,6.0,0.833,0.0,8.0,4.0,20.0
42300405,1610612738,BOS,1628369,Jayson Tatum,F,44:57,31.0,8.0,11.0,2.0,0.0,2.0,11.0,24.0,0.458,1.0,7.0,0.143,8.0,8.0,1.0,1.0,7.0,2.0,18.0
42300405,1610612738,BOS,201143,Al Horford,C,31:35,9.0,9.0,2.0,2.0,0.0,0.0,3.0,6.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,2.0,7.0,3.0,20.0
42300405,1610612738,BOS,1628401,Derrick White,G,38:08,14.0,8.0,1.0,2.0,1.0,2.0,4.0,10.0,0.4,4.0,8.0,0.5,2.0,2.0,1.0,4.0,4.0,0.0,1.0
42300405,1610612738,BOS,201950,Jrue Holiday,G,43:08,15.0,11.0,4.0,0.0,1.0,2.0,7.0,14.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,4.0,7.0,3.0,21.0
42300405,1610612738,BOS,204001,Kristaps Porziņģis,,16:05,5.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,2.0,8.0
42300405,1610612738,BOS,1630573,Sam Hauser,,17:07,8.0,4.0,1.0,1.0,0.0,0.0,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,0.0,3.0,1.0,1.0,3.0
42300405,1610612738,BOS,1630202,Payton Pritchard,,1:25,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
