GAME_ID,TEAM_ID,PLAYER_ID,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS
42500404,1610612752,1630540,7:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0
42500404,1610612752,1631110,2:60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
42500404,1610612752,203903,4:40,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
42500404,1610612752,1642359,,,,,,,,,,,,,,,,,,,,
42500404,1610612752,1642885,,,,,,,,,,,,,,,,,,,,
42500404,1610612752,1642278,,,,,,,,,,,,,,,,,,,,
42500405,1610612752,1628404,39:10,13.0,11.0,2.0,0.0,0.0,1.0,4.0,11.0,0.364,3.0,6.0,0.5,2.0,3.0,0.667,3.0,8.0,3.0,15.0
42500405,1610612752,1628384,32:47,11.0,8.0,0.0,3.0,1.0,1.0,3.0,11.0,0.273,1.0,5.0,0.2,4.0,6.0,0.667,0.0,8.0,5.0,2.0
42500405,1610612752,1626157,22:44,2.0,10.0,1.0,3.0,1.0,5.0,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,-4.0
42500405,1610612752,1628969,38:34,14.0,2.0,4.0,0.0,1.0,0.0,5.0,10.0,0.5,3.0,7.0,0.429,1.0,2.0,0.5,0.0,2.0,1.0,6.0
42500405,1610612752,1628973,41:07,45.0,3.0,3.0,2.0,0.0,3.0,14.0,27.0,0.519,4.0,7.0,0.571,13.0,15.0,0.867,1.0,2.0,1.0,10.0
42500405,1610612752,1629013,13:13,5.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,2.0,-14.0
42500405,1610612752,1630631,11:25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-11.0
42500405,1610612752,1629011,19:59,2.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,5.0
